"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"85","RT @xunhuas: [CONFIRMED] EXO will be performing ‘Love Shot’ as a group for the first time in 2022 at the upcoming SMTOWN Live concert‼️😭🕺🏻…",FALSE,0,NA,2022-11-28 10:01:32,FALSE,NA,"1597168806539169797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lover_eiffel",6529,TRUE,FALSE,NA,NA
"86","#NavyCapital : Why build a rooftop water tank in the shape of a Teletubby? 

Or go to the effort of installing a re… https://t.co/b47kUmfRa3",FALSE,0,NA,2022-11-28 10:00:20,TRUE,NA,"1597168504372969473",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","navycapital",0,FALSE,FALSE,NA,NA
"87","@eiffel_71 @BBC @BBCiPlayer Some uplifting tv will do everyone good 👏",FALSE,1,"eiffel_71",2022-11-28 09:56:19,FALSE,"1597008612333080576","1597167494875467776","14480221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielRVW1",1,FALSE,FALSE,NA,NA
"88","@TheLaurenChen What bout those women's who does it infront of Eiffel tower?",FALSE,0,"TheLaurenChen",2022-11-28 09:55:31,FALSE,"1596724211728277504","1597167292109897729","770619360062898176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DreadLO99187580",0,FALSE,FALSE,NA,NA
"89","#NowPlaying Blue (1999) by Eiffel 65 on Clock Radio! https://t.co/PAct4i5BRG
Visit our player page at… https://t.co/qOAE99N6D3",FALSE,0,NA,2022-11-28 09:55:22,TRUE,NA,"1597167257943244800",NA,"<a href=""https://samcloud.spacial.com"" rel=""nofollow"">SAM Broadcaster Cloud</a>","SaCassette",0,FALSE,FALSE,NA,NA
"90","@naomiwfc Hoping to.",FALSE,0,"naomiwfc",2022-11-28 09:54:49,FALSE,"1597164595097243649","1597167117110898688","972115694119718912","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"91","Ultimate romance -- Eiffel themed bathroom

https://t.co/88a94GFtT1
#besile #bathroom #sanitaryware https://t.co/0VH4taG4bj",FALSE,0,NA,2022-11-28 09:53:57,FALSE,NA,"1597166897979527168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","besile1981",0,FALSE,FALSE,NA,NA
"92","Final Chance To Get Eiffel Tower GWP Set https://t.co/yEQZVYSteF",FALSE,0,NA,2022-11-28 09:53:45,FALSE,NA,"1597166851376615424",NA,"<a href=""http://bricksfanz.com/"" rel=""nofollow"">@BricksFanz</a>","BricksFanz",0,FALSE,FALSE,NA,NA
"93","@GrahamWest2022 @eiffel_71 @andy_eastfield Episodes available to watch now for free on TPTV Encore: https://t.co/y6WrEsB5BZ",FALSE,2,"GrahamWest2022",2022-11-28 09:52:44,FALSE,"1597161263033094147","1597166592043159552","1575124150804422656","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TalkingPicsTV",1,FALSE,FALSE,NA,NA
"94","Free gift  @Fabian_Moesli @MTumchinckiy @sAmazing20 @eiffel53518298 @BooMalvino @Gerlink1975 @telyo23… https://t.co/wZzGbK6Hex",FALSE,0,NA,2022-11-28 09:50:08,TRUE,NA,"1597165938473930752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KellyHa01678299",0,FALSE,FALSE,NA,NA
"95","RT @JimFromWoodburn: @FGFriendlies @profdwh @maggyjackson6 
#ASongOrMovieForTheFrench 

Le Mans With No Face 

Eiffel of the Tiger 

The Co…",FALSE,0,NA,2022-11-28 09:49:45,FALSE,NA,"1597165843263422464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maggyjackson6",1,TRUE,FALSE,NA,NA
"96","@stonehurstoil Happy Monday Emilia x",FALSE,0,"stonehurstoil",2022-11-28 09:48:24,FALSE,"1597153328831438850","1597165502492987392","1534901896263106562","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"97","@FGFriendlies @profdwh @maggyjackson6 
#ASongOrMovieForTheFrench 

Le Mans With No Face 

Eiffel of the Tiger 

The… https://t.co/B0Oy38oWCb",FALSE,3,"FGFriendlies",2022-11-28 09:47:24,TRUE,NA,"1597165252545691648","1181178001003823104","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JimFromWoodburn",1,FALSE,FALSE,NA,NA
"98","""Wanna kiss you underneath the Eiffel Tower in Paris
'Fore we got back on a plane to go back home to your parents""",FALSE,0,NA,2022-11-28 09:46:18,FALSE,NA,"1597164973284802560",NA,"<a href=""https://twitter.com/ccutlerlyrics"" rel=""nofollow"">ccutlerlyrics</a>","ccutlerlyrics",0,FALSE,FALSE,NA,NA
"99","You suddenly appear at the Eiffel Tower. You can see pizza chefs shitposting. You are being challenged by a shitpos… https://t.co/QGZVM2oMSx",FALSE,0,NA,2022-11-28 09:40:17,TRUE,NA,"1597163458742534144",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SPBookBorker</a>","BorkerBook",0,FALSE,FALSE,NA,NA
"100","@fslconsult If Eiffel - The Beatles",FALSE,1,"UtchStokie",2022-11-28 09:35:56,FALSE,"1597161850676064256","1597162364927115265","760320614955638784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UtchStokie",0,FALSE,FALSE,NA,NA
"101","Fluffy hair sunoo 🥺🥺 https://t.co/J1xedChWxm",FALSE,2,NA,2022-11-28 09:34:47,FALSE,NA,"1597162075712724992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",0,FALSE,FALSE,NA,NA
"102","RT @MnetMAMA: [#2022MAMA] #GOTOMAMA #enhypen

ENHYPEN's special selfie has arrived✨
See you at 2022 MAMA AWARDS❤️

World’s No.1 K-POP Award…",FALSE,0,NA,2022-11-28 09:33:38,FALSE,NA,"1597161787895357440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",12134,TRUE,FALSE,NA,NA
"103","RT @MnetMAMA: [#2022MAMA] #GOTOMAMA #enhypen

ENHYPEN's special selfie has arrived✨
See you at 2022 MAMA AWARDS❤️

World’s No.1 K-POP Award…",FALSE,0,NA,2022-11-28 09:33:37,FALSE,NA,"1597161782241423360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_anne",15736,TRUE,FALSE,NA,NA
"104","Coming Soon: A #RomCom in which Liam Hemsworth plays a pediatrician who meets Alicia Vikander, a struggling musicia… https://t.co/8uYJGLTncs",FALSE,0,NA,2022-11-28 09:33:27,TRUE,NA,"1597161740516499456",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","ComingSoonBot",0,FALSE,FALSE,NA,NA
"105","RT @SabharwalAnkush: Astonished to see the development of #JammuKashmir UT. 
Now we have IIT, IIM, Central University, BioTech Park, Europe…",FALSE,0,NA,2022-11-28 09:32:57,FALSE,NA,"1597161616503898117",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgyaatShiv",2,TRUE,FALSE,NA,NA
"106","@MsUnformation @TheDaviMai Sorry, but my full-size fork replica of the Eiffel Tower is very nearly complete!",FALSE,0,"MsUnformation",2022-11-28 09:32:01,FALSE,"1597092233617940480","1597161379420864514","1278520953912193024","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Option1",0,FALSE,FALSE,NA,NA
"107","@tumblr Blue - Eiffel 65 

Look, it's a bop, alright? Guilty pleasure.",FALSE,1,"tumblr",2022-11-28 09:31:36,FALSE,"1597119081978941441","1597161276815585280","52484614","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlerNothing",0,FALSE,FALSE,NA,NA
"108","@eiffel_71 @andy_eastfield @TalkingPicsTV As I say I have vague memories him going ""Runaround!"" and then the kids r… https://t.co/vmTI8oHgCP",FALSE,1,"eiffel_71",2022-11-28 09:31:33,TRUE,"1597009104786296832","1597161263033094147","14480221","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GrahamWest2022",0,FALSE,FALSE,NA,NA
"109","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-28 09:31:13,FALSE,NA,"1597161179238973440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amanverm_a",189,TRUE,FALSE,NA,NA
"110","Do the impossible 
See the invisible 

Row row!

Eiffel Tower. https://t.co/axrdbQFNul",FALSE,5,NA,2022-11-28 09:30:11,FALSE,NA,"1597160919213436931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BradstermouseYT",0,FALSE,FALSE,NA,NA
"111","@eiffel_71 Thank you x",FALSE,1,"eiffel_71",2022-11-28 09:29:38,FALSE,"1597153655270313984","1597160780218060800","14480221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrownKezzie22",0,FALSE,FALSE,NA,NA
"112","HERA: Eiffel. Listen to me. EIFFEL (soft): Go away, Hera. HERA: It's important. There's something you - EIFFEL: Ple… https://t.co/5akcPn1ID7",FALSE,0,NA,2022-11-28 09:27:41,TRUE,NA,"1597160288393969665",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","DougEiffelBot",0,FALSE,FALSE,NA,NA
"113","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-28 09:23:22,FALSE,NA,"1597159204636459009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RaghaavMD",189,TRUE,FALSE,NA,NA
"114","RT @shandiannews: The famed Pingtang Bridge in Guizhou, Southwest China, is a colossal cable-supported viaduct with a span of 2,135 meters…",FALSE,0,NA,2022-11-28 09:19:56,FALSE,NA,"1597158339150217216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","i_Laiwu",1,TRUE,FALSE,NA,NA
"115","Eiffel Tower of Strength #ASongOrMovieForTheFrench",FALSE,0,NA,2022-11-28 09:16:25,FALSE,NA,"1597157452507918337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Evi1Geniu5",0,FALSE,FALSE,NA,NA
"116","EIFFEL: It's taken me this long to realize that running from everyone else means that you're alone with yourself, a… https://t.co/8GN8LbpSKt",FALSE,0,NA,2022-11-28 09:16:15,TRUE,NA,"1597157412120629249",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","breadcatbot",0,FALSE,FALSE,NA,NA
"117","@ThatEricAlper @VOTB_Official Honey Lingers.",FALSE,0,"ThatEricAlper",2022-11-28 09:15:54,FALSE,"1597025017740787714","1597157324418060288","22018221","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"118","@brclothwrites No. Remembrance time has passed, so bring on the Christmas tunes! 🎄",FALSE,0,"brclothwrites",2022-11-28 09:15:05,FALSE,"1596854266752339968","1597157118729408512","1530297902366597128","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"119","Eiffel Love #ASongOrMovieForTheFrench https://t.co/33Acss2dbF",FALSE,2,NA,2022-11-28 09:14:25,FALSE,NA,"1597156952408150017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrew_jeans",0,FALSE,FALSE,NA,NA
"120","RT @MarkRiter: The Eiffel Truth    #ASongOrMovieForTheFrench https://t.co/nXNzf6tpqo",FALSE,0,NA,2022-11-28 09:14:16,FALSE,NA,"1597156911194861568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FGFriendlies",3,TRUE,FALSE,NA,NA
"121","RT @Hunter_Downs: #ASongOrMovieForTheFrench
Eiffel into a burning ring of fire.",FALSE,0,NA,2022-11-28 09:11:50,FALSE,NA,"1597156302832164865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HowlinMad3",1,TRUE,FALSE,NA,NA
"122","The Eiffel Tower can be 15 cm taller during the summer, due to thermal expansion meaning the iron heats up, the par… https://t.co/zaKkjKKIZt",FALSE,1,NA,2022-11-28 09:10:16,TRUE,NA,"1597155905455300608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DesklibC",0,FALSE,FALSE,NA,NA
"123","#ASongOrMovieForTheFrench
Eiffel into a burning ring of fire.",FALSE,4,NA,2022-11-28 09:10:05,FALSE,NA,"1597155860731817986",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hunter_Downs",1,FALSE,FALSE,NA,NA
"124","The Eiffel Truth    #ASongOrMovieForTheFrench https://t.co/nXNzf6tpqo",FALSE,6,NA,2022-11-28 09:08:49,FALSE,NA,"1597155541767241728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkRiter",3,FALSE,FALSE,NA,NA
"125","@aftabkhanna @Eiffel_7 Ha ha ha. Those were the days. Yet, with a set of holding midfielders, they reached the final of the 2002 WC.",FALSE,0,"aftabkhanna",2022-11-28 09:08:10,FALSE,"1597043431758438400","1597155378453966849","24382897","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijayarumugam",0,FALSE,FALSE,NA,NA
"126","RT @Iainr1Cairns: #ASongOrMovieForTheFrench

Eiffel into a burning ring of fire",FALSE,0,NA,2022-11-28 09:07:33,FALSE,NA,"1597155224384581634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FGFriendlies",2,TRUE,FALSE,NA,NA
"127","#ASongOrMovieForTheFrench

Eiffel into a burning ring of fire",FALSE,8,NA,2022-11-28 09:04:35,FALSE,NA,"1597154476246282242",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iainr1Cairns",2,FALSE,FALSE,NA,NA
"128","Why build a rooftop water tank in the shape of a Teletubby? 

Or go to the effort of installing a replica of the Ei… https://t.co/ouWuTfVIiw",FALSE,3,NA,2022-11-28 09:02:09,TRUE,NA,"1597153863513280513",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","FortuneMagazine",0,FALSE,FALSE,NA,NA
"129","@BrownKezzie22 Hugs x",FALSE,1,"BrownKezzie22",2022-11-28 09:01:19,FALSE,"1597097156238004225","1597153655270313984","2288280256","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"130","@michellegayle1 Morning Michelle xx",FALSE,0,"michellegayle1",2022-11-28 09:01:06,FALSE,"1597134829275205639","1597153598341021696","280116954","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"131","RT @realinBlocks: Join the artists' collective for the NFTs collection project dedicated to Gustave Eiffel
https://t.co/I3TdM7n4RE
#eiffel…",FALSE,0,NA,2022-11-28 08:59:38,FALSE,NA,"1597153229275480064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darkvadore",4,TRUE,FALSE,NA,NA
"132","RT @dancegerarddnce: the way i need them to eiffel tower me bro😭😜 https://t.co/1HSuGfy2Ur",FALSE,0,NA,2022-11-28 08:56:59,FALSE,NA,"1597152563287437314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simonec06",32,TRUE,FALSE,NA,NA
"133","RT @AurysKitchen: Eiffel 65 - Back In Time https://t.co/5oeU9FFClv via @YouTube",FALSE,0,NA,2022-11-28 08:55:07,FALSE,NA,"1597152092497420288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scimonelli",1,TRUE,FALSE,NA,NA
"134","RT @realinBlocks: Join the artists' collective for the NFTs collection project dedicated to Gustave Eiffel
https://t.co/I3TdM7n4RE
#eiffel…",FALSE,0,NA,2022-11-28 08:54:20,FALSE,NA,"1597151898276368385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ccamborde",4,TRUE,FALSE,NA,NA
"135","RT @saaniescheeks: up against the wall, on the kitchen table, upside down, on the Eiffel tower. EVERWHERE 
 https://t.co/WOAFma1Wb0",FALSE,0,NA,2022-11-28 08:53:15,FALSE,NA,"1597151625348812801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peach_h04",12,TRUE,FALSE,NA,NA
"136","Eiffel 65 - Back In Time https://t.co/5oeU9FFClv via @YouTube",FALSE,1,NA,2022-11-28 08:52:58,FALSE,NA,"1597151554372784129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AurysKitchen",1,FALSE,FALSE,NA,NA
"137","@eiffel_71 Hope you have a great day! 😊",FALSE,1,"eiffel_71",2022-11-28 08:52:02,FALSE,"1597150903953653760","1597151316736114688","14480221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimonOsbornePTY",0,FALSE,FALSE,NA,NA
"138","Check out KitchenZ Eames Lounge Chair Dining Chair c/w Dowel Wood Eiffel Legs for RM37.50 - RM213.00. Get it on Sho… https://t.co/Dl1kauiPae",FALSE,0,NA,2022-11-28 08:51:32,TRUE,NA,"1597151193893023745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malaysiandaily",0,FALSE,FALSE,NA,NA
"139","Join the artists' collective for the NFTs collection project dedicated to Gustave Eiffel
https://t.co/I3TdM7n4RE… https://t.co/iaX30QMSk3",FALSE,8,NA,2022-11-28 08:50:31,TRUE,NA,"1597150938166308864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realinBlocks",4,FALSE,FALSE,NA,NA
"140","@SimonOsbornePTY Good morning sir!",FALSE,1,"SimonOsbornePTY",2022-11-28 08:50:23,FALSE,"1597135525663494144","1597150903953653760","1320322330652979200","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"141","@intheseshoes73 Morning Lou 😘 xx",FALSE,0,"intheseshoes73",2022-11-28 08:49:09,FALSE,"1597123064437039104","1597150593038299136","891644377919107072","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"142","@thesecret can one have sex over he eiffel tower !!!",FALSE,1,"thesecret",2022-11-28 08:37:39,FALSE,"1596866438580514816","1597147696451981313","278682576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","megrezrulez",0,FALSE,FALSE,NA,NA
"143","RT @BHENRYstyle: CYBER SALE📣🎅🏻❤️
40% OFF &amp; 🆓shipping🎁

#etsyshop #etsy #etsystore #etsyseller #etsygifts #sale #giftideas #sales #promotion…",FALSE,0,NA,2022-11-28 08:33:43,FALSE,NA,"1597146707849932800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyaIto_Designer",2,TRUE,FALSE,NA,NA
"144","@bbluntzz_ @hhoodhabibi best driver in all of Italy. thanks for taking me to go see the Eiffel Tower bro🙏🏽",FALSE,6,"bbluntzz_",2022-11-28 08:30:06,FALSE,"1597137497628082176","1597145798428327937","1590018493226811393","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inflakemusic",0,FALSE,FALSE,NA,NA
"145","RT @nick_viv_: There's something so magical about the Eiffel Tower at night

📍 Effiel Tower, Paris 🇫🇷
🗓️ February 2022

#holiday #travel #v…",FALSE,0,NA,2022-11-28 08:28:53,FALSE,NA,"1597145493552779265",NA,"<a href=""https://toreini.github.io/"" rel=""nofollow"">testNodeBOT1</a>","et97687963",1,TRUE,FALSE,NA,NA
"146","@Official_INZ @robjeffecology @LeonHobbes @GaryLineker He forgot to mention that people have died when the Brooklyn… https://t.co/W9SbBftmmO",FALSE,1,"Official_INZ",2022-11-28 08:24:31,TRUE,"1597131592505643008","1597144393265598464","2268504804","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OliverM57154488",0,FALSE,FALSE,NA,NA
"147","RT @saaniescheeks: up against the wall, on the kitchen table, upside down, on the Eiffel tower. EVERWHERE 
 https://t.co/WOAFma1Wb0",FALSE,0,NA,2022-11-28 08:23:51,FALSE,NA,"1597144225287929856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelloKiky2Pro",12,TRUE,FALSE,NA,NA
"148","Paris Travel Photoshoot｜Solo Street Photography｜La Tour Eiffel Sunny Chic! https://t.co/NzqkizMeD6",FALSE,0,NA,2022-11-28 08:23:36,FALSE,NA,"1597144164369453057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zy_Photoshoot",0,FALSE,FALSE,NA,NA
